village_code,village_name,subdistrict,latitude,longitude,geo_area_ha,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,pct_non_agri_builtup,irrigation_coverage_pct,cover_management_index_C_proxy,slope_deg_EXTERNAL_TOFILL,slope_length_m_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,soil_erodibility_K_EXTERNAL_TOFILL,rainfall_erosivity_R_EXTERNAL_TOFILL,support_practice_P_EXTERNAL_TOFILL,erosion_risk_score_TARGET,slope_steepness,rainfall_erosivity_calc,soil_resistance,vegetation_cover,bare_soil_ratio,erosion_risk_category
520971,Fartikui,Dabhoi,22.141432,73.372255,280.0,0.0,9.32,85.3,0.0,5.38,0.0,15.97,0.348,12.6,201.2,Deep Black Cotton Soil,0.345,473.8,0.75,0.98,0.21814324139654254,473.8,2.8169014084507045,5.38,9.32,Very High
520975,Thikariya,Dabhoi,22.129972,73.310806,230.0,0.0,6.52,88.26,0.0,5.22,0.0,92.61,0.331,12.15,195.8,Deep Black Cotton Soil,0.311,474.5,0.75,0.98,0.21047175982130567,474.5,3.115264797507788,5.22,6.52,Very High
520976,Dangikuva,Dabhoi,22.127059,73.277309,284.0,0.0,0.35,89.44,0.0,10.21,0.0,78.74,0.287,15.3,233.6,Deep Black Cotton Soil,0.31,472.5,0.75,0.98,0.2638730499653729,472.5,3.125,10.21,0.35,Very High
519871,Mujar Gamdi,Vadodara Rural,22.208463,73.208264,227.0,0.0,4.85,87.22,0.0,5.73,1.32,22.73,0.314,11.7,190.4,Alluvial Loamy Soil,0.309,472.5,0.75,0.98,0.20278729535651246,472.5,3.134796238244514,5.73,4.85,Very High
519870,Vora Gamdi,Vadodara Rural,22.212751,73.219301,393.0,0.0,7.89,80.66,0.0,4.83,1.27,6.31,0.32,11.7,190.4,Alluvial Loamy Soil,0.317,473.1,0.75,0.98,0.20278729535651246,473.1,3.058103975535168,4.83,7.89,Very High
519869,Dhaniyavi,Vadodara Rural,22.206285,73.249285,1356.0,0.5,0.0,66.04,31.01,0.0,1.13,7.6,0.384,13.95,217.4,Alluvial Loamy Soil,0.302,471.2,0.9,0.98,0.24107506083303862,471.2,3.2051282051282053,0.5,31.01,Very High
519873,Varnama,Vadodara Rural,22.180305,73.185476,1762.0,0.0,0.0,73.63,2.57,4.12,0.39,17.03,0.242,12.6,201.2,Alluvial Loamy Soil,0.309,484.9,0.75,0.98,0.21814324139654254,484.9,3.134796238244514,4.12,2.57,Very High
519874,Sundarpura,Vadodara Rural,22.184391,73.218524,377.0,0.0,8.22,86.74,0.0,4.77,0.27,46.63,0.341,14.4,222.8,Alluvial Loamy Soil,0.316,471.8,0.75,0.98,0.2486898871648548,471.8,3.067484662576687,4.77,8.22,Very High
519877,Raghavpura,Vadodara Rural,22.186983,73.262388,370.0,0.0,0.46,47.7,29.49,5.07,5.53,48.31,0.332,13.05,206.6,Alluvial Loamy Soil,0.31,473.8,0.9,0.98,0.2258012668691037,473.8,3.125,5.07,29.95,Very High
519879,Patarveni,Vadodara Rural,22.173582,73.25714,384.0,0.0,3.86,81.23,2.57,2.83,1.29,22.15,0.298,12.6,201.2,Alluvial Loamy Soil,0.307,476.4,0.75,0.98,0.21814324139654254,476.4,3.1545741324921135,2.83,6.43,Very High
519875,Shahpura,Vadodara Rural,22.177526,73.236638,320.0,0.0,0.0,71.07,0.0,5.97,8.18,22.12,0.222,13.05,206.6,Alluvial Loamy Soil,0.303,472.5,0.75,0.98,0.2258012668691037,472.5,3.194888178913738,5.97,0.0,Very High
519878,Samaspura,Vadodara Rural,22.177009,73.265683,344.0,0.0,3.82,79.3,0.0,3.18,3.5,68.27,0.277,12.6,201.2,Alluvial Loamy Soil,0.311,480.3,0.75,0.98,0.21814324139654254,480.3,3.115264797507788,3.18,3.82,Very High
519887,Hansapura,Vadodara Rural,22.163973,73.244571,193.0,1.55,10.88,64.25,0.0,6.74,16.06,40.32,0.301,12.6,201.2,Alluvial Loamy Soil,0.306,473.8,0.9,0.98,0.21814324139654254,473.8,3.1645569620253164,8.290000000000001,10.88,Very High
519888,Mastupur Gamdi,Vadodara Rural,22.163233,73.277417,148.0,1.46,2.19,84.67,0.0,2.19,1.46,51.72,0.277,14.4,222.8,Alluvial Loamy Soil,0.312,473.1,0.75,0.98,0.2486898871648548,473.1,3.1055900621118013,3.65,2.19,Very High
519881,Fatepura,Vadodara Rural,22.166403,73.223225,173.0,0.0,0.0,87.93,3.45,5.75,1.15,19.61,0.293,12.6,201.2,Alluvial Loamy Soil,0.305,475.8,0.75,0.98,0.21814324139654254,475.8,3.1746031746031744,5.75,3.45,Very High
519892,Ajitpura,Vadodara Rural,22.153972,73.234141,188.0,0.0,0.0,79.26,0.0,3.72,5.85,26.85,0.243,12.15,195.8,Alluvial Loamy Soil,0.308,469.2,0.75,0.98,0.21047175982130567,469.2,3.144654088050314,3.72,0.0,Very High
519886,Kajapur,Vadodara Rural,22.156066,73.213603,270.0,0.0,0.0,89.26,0.0,5.19,5.19,24.9,0.276,13.05,206.6,Alluvial Loamy Soil,0.303,466.6,0.75,0.98,0.2258012668691037,466.6,3.194888178913738,5.19,0.0,Very High
519891,Salad,Vadodara Rural,22.148334,73.2608,803.0,0.5,4.86,88.54,0.0,0.37,0.5,8.44,0.31,13.5,212.0,Alluvial Loamy Soil,0.305,477.7,0.75,0.98,0.2334453638559054,477.7,3.1746031746031744,0.87,4.86,Very High
519885,Untiya Kajapur,Vadodara Rural,22.151983,73.198403,199.0,0.0,0.0,78.89,0.0,7.04,10.55,25.48,0.247,12.6,201.2,Alluvial Loamy Soil,0.306,472.5,0.75,0.98,0.21814324139654254,472.5,3.1645569620253164,7.04,0.0,Very High
519889,Kandkoi,Vadodara Rural,22.152256,73.280713,279.0,0.0,0.0,83.04,13.15,1.38,1.38,12.5,0.33,14.85,228.2,Alluvial Loamy Soil,0.304,473.8,0.75,0.98,0.2562893731329966,473.8,3.1847133757961785,1.38,13.15,Very High
519893,Dolatpura,Vadodara Rural,22.145677,73.218235,128.0,0.0,1.56,70.31,0.0,3.12,1.56,33.33,0.23,12.15,195.8,Alluvial Loamy Soil,0.311,471.2,0.75,0.98,0.21047175982130567,471.2,3.115264797507788,3.12,1.56,Very High
519894,Por,Vadodara Rural,22.134139,73.195065,613.0,0.0,0.0,63.62,0.0,12.89,19.58,41.03,0.21,11.7,190.4,Alluvial Loamy Soil,0.311,475.8,0.9,0.98,0.20278729535651246,475.8,3.115264797507788,12.89,0.0,Very High
519900,Ankhi,Vadodara Rural,22.129567,73.203911,377.0,5.03,2.38,86.51,0.0,0.0,6.08,30.58,0.282,11.7,190.4,Alluvial Loamy Soil,0.309,469.9,0.75,0.98,0.20278729535651246,469.9,3.134796238244514,5.03,2.38,Very High
519903,Rasulpur,Vadodara Rural,22.140617,73.233564,148.0,0.0,0.0,74.32,0.0,4.73,6.76,36.36,0.23,13.5,212.0,Alluvial Loamy Soil,0.304,475.8,0.75,0.98,0.2334453638559054,475.8,3.1847133757961785,4.73,0.0,Very High
519904,Runvad,Vadodara Rural,22.127215,73.239275,635.0,0.31,0.0,95.75,0.0,0.79,1.57,26.32,0.288,12.6,201.2,Alluvial Loamy Soil,0.315,471.2,0.75,0.98,0.21814324139654254,471.2,3.0769230769230766,1.1,0.0,Very High
519902,Ramnath,Vadodara Rural,22.134989,73.223695,288.0,15.97,1.74,78.47,0.0,0.0,3.82,35.4,0.254,12.15,195.8,Alluvial Loamy Soil,0.302,473.8,0.75,0.98,0.21047175982130567,473.8,3.2051282051282053,15.97,1.74,Very High
519901,Fajalpur Ankhi,Vadodara Rural,22.123439,73.221401,191.0,5.76,8.9,84.82,0.0,0.0,0.52,37.04,0.336,13.05,206.6,Alluvial Loamy Soil,0.302,477.7,0.75,0.98,0.2258012668691037,477.7,3.2051282051282053,5.76,8.9,Very High
521039,Jaspur,Padra,22.286455,73.060154,1575.0,0.89,8.25,61.9,0.0,0.0,28.95,45.33,0.26,11.7,190.4,Alluvial Loamy Soil,0.311,479.0,0.9,0.98,0.20278729535651246,479.0,3.115264797507788,0.89,8.25,Very High
521043,Umaraya,Padra,22.268181,73.02998,539.0,18.25,8.38,59.59,0.0,5.03,7.45,93.75,0.265,12.6,201.2,Alluvial Loamy Soil,0.309,477.1,0.9,0.98,0.21814324139654254,477.1,3.134796238244514,23.28,8.38,Very High
521041,Tajpura,Padra,22.266245,73.069227,333.0,0.0,0.65,96.75,0.0,1.62,0.97,67.11,0.299,14.85,228.2,Alluvial Loamy Soil,0.306,479.0,0.75,0.98,0.2562893731329966,479.0,3.1645569620253164,1.62,0.65,Very High
521042,Luna,Padra,22.26456,73.049273,448.0,0.0,0.6,61.11,24.21,1.59,12.1,64.94,0.336,12.6,201.2,Alluvial Loamy Soil,0.309,478.4,0.9,0.98,0.21814324139654254,478.4,3.134796238244514,1.59,24.810000000000002,Very High
521040,Sangma,Padra,22.264793,73.087969,329.0,0.0,6.08,86.02,0.0,1.22,3.65,75.97,0.315,14.4,222.8,Alluvial Loamy Soil,0.31,476.4,0.75,0.98,0.2486898871648548,476.4,3.125,1.22,6.08,Very High
521044,Ekalbara,Padra,22.256383,73.017797,593.0,0.0,11.91,77.66,0.0,9.57,0.43,68.49,0.355,13.5,212.0,Alluvial Loamy Soil,0.307,475.8,0.75,0.98,0.2334453638559054,475.8,3.1545741324921135,9.57,11.91,Very High
521045,Mujpur,Padra,22.245552,72.992466,889.0,0.0,7.31,72.55,0.0,4.95,15.19,53.49,0.291,13.5,212.0,Alluvial Loamy Soil,0.313,481.0,0.75,0.98,0.2334453638559054,481.0,3.095975232198142,4.95,7.31,Very High
521058,Dabhasa,Padra,22.23737,73.038788,1199.0,0.0,3.25,81.9,0.17,0.33,14.35,77.92,0.276,12.6,201.2,Alluvial Loamy Soil,0.307,475.8,0.75,0.98,0.21814324139654254,475.8,3.1545741324921135,0.33,3.42,Very High
521059,Sokhdakhurd,Padra,22.244837,73.11375,447.0,0.22,0.44,95.78,1.78,0.44,0.22,48.72,0.303,13.5,212.0,Alluvial Loamy Soil,0.316,477.1,0.75,0.98,0.2334453638559054,477.1,3.067484662576687,0.66,2.22,Very High
521057,Mahuvad,Padra,22.234796,73.013282,483.0,0.0,1.25,87.53,0.0,3.33,7.9,92.64,0.279,13.95,217.4,Alluvial Loamy Soil,0.306,474.5,0.75,0.98,0.24107506083303862,474.5,3.1645569620253164,3.33,1.25,Very High
521061,Darapura,Padra,22.228044,73.106676,408.0,0.0,0.49,80.49,0.98,0.24,17.8,90.91,0.252,11.25,185.0,Alluvial Loamy Soil,0.301,469.2,0.75,0.98,0.19509032201612825,469.2,3.215434083601286,0.24,1.47,Very High
521060,Patod,Padra,22.225549,73.120499,511.0,0.0,0.78,87.18,1.17,1.55,6.02,2.45,0.278,11.25,185.0,Alluvial Loamy Soil,0.31,471.8,0.75,0.98,0.19509032201612825,471.8,3.125,1.55,1.95,Very High
521055,Narsipura,Padra,22.229941,72.973697,267.0,0.0,10.49,82.77,0.0,1.12,3.0,88.24,0.344,13.05,206.6,Alluvial Loamy Soil,0.299,476.4,0.75,0.98,0.2258012668691037,476.4,3.236245954692557,1.12,10.49,Very High
521056,Dhobikuwa,Padra,22.22517,73.002439,197.0,0.0,0.0,90.86,0.0,0.0,9.14,72.07,0.273,13.5,212.0,Alluvial Loamy Soil,0.311,475.1,0.75,0.98,0.2334453638559054,475.1,3.115264797507788,0.0,0.0,Very High
521063,Latipura,Padra,22.222343,73.058454,350.0,0.0,0.27,84.49,12.83,0.53,0.0,78.48,0.334,12.6,201.2,Alluvial Loamy Soil,0.303,475.8,0.75,0.98,0.21814324139654254,475.8,3.194888178913738,0.53,13.1,Very High
521062,Ghayaj,Padra,22.219221,73.082331,738.0,1.35,1.48,86.68,2.69,2.96,3.5,83.85,0.294,12.15,195.8,Alluvial Loamy Soil,0.323,473.1,0.75,0.98,0.21047175982130567,473.1,3.003003003003003,4.3100000000000005,4.17,Very High
521054,Somjipura,Padra,22.215018,72.968122,252.0,0.0,0.4,87.7,0.0,3.17,7.94,89.14,0.271,13.5,212.0,Alluvial Loamy Soil,0.304,477.1,0.75,0.98,0.2334453638559054,477.1,3.1847133757961785,3.17,0.4,Very High
519844,Sindhrot,Vadodara Rural,22.328932,73.071113,1099.0,13.19,0.0,59.6,0.0,6.73,15.92,65.65,0.192,11.25,185.0,Alluvial Loamy Soil,0.308,467.9,0.9,0.98,0.19509032201612825,467.9,3.144654088050314,19.92,0.0,Very High
519842,Ankodiya,Vadodara Rural,22.334255,73.122831,521.0,0.0,0.18,57.27,17.51,2.28,0.0,30.58,0.282,13.95,217.4,Alluvial Loamy Soil,0.302,477.7,0.9,0.98,0.24107506083303862,477.7,3.2051282051282053,2.28,17.69,Very High
519825,Rayaka,Vadodara Rural,22.439928,73.10356,595.0,5.03,10.05,71.69,7.37,0.0,2.01,35.05,0.351,12.15,195.8,Alluvial Loamy Soil,0.296,471.2,0.75,0.98,0.21047175982130567,471.2,3.2679738562091503,5.03,17.42,Very High
519826,Sankarda,Vadodara Rural,22.433457,73.127512,734.0,6.12,2.99,84.76,0.0,4.9,0.0,72.23,0.29,12.15,195.8,Alluvial Loamy Soil,0.301,471.8,0.75,0.98,0.21047175982130567,471.8,3.215434083601286,11.02,2.99,Very High
519828,Sokhda,Vadodara Rural,22.424976,73.16211,1180.0,0.0,0.23,78.83,15.47,0.7,4.69,39.64,0.332,11.7,190.4,Alluvial Loamy Soil,0.297,473.8,0.75,0.98,0.20278729535651246,473.8,3.257328990228013,0.7,15.700000000000001,Very High
519829,Padmala,Vadodara Rural,22.415159,73.132252,695.0,0.0,5.9,77.7,0.0,5.9,10.36,83.33,0.295,12.6,201.2,Alluvial Loamy Soil,0.303,472.5,0.75,0.98,0.21814324139654254,472.5,3.194888178913738,5.9,5.9,Very High
519832,Ajod,Vadodara Rural,22.40144,73.158016,406.0,0.0,0.0,75.41,0.0,4.37,12.02,45.29,0.233,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.75,0.029,0.003490651415223732,387.6,6.25,4.37,0.0,Low
519831,Anagadh,Vadodara Rural,22.373755,73.080302,1137.0,12.5,2.02,56.69,0.0,0.0,10.92,89.29,0.191,12.15,195.8,Alluvial Loamy Soil,0.306,479.0,0.9,0.98,0.21047175982130567,479.0,3.1645569620253164,12.5,2.02,Very High
519836,Dhanora,Vadodara Rural,22.379574,73.097867,374.0,0.0,7.64,79.62,0.0,6.37,6.37,14.0,0.317,11.7,190.4,Alluvial Loamy Soil,0.307,477.1,0.75,0.98,0.20278729535651246,477.1,3.1545741324921135,6.37,7.64,Very High
519837,Kotna,Vadodara Rural,22.359605,73.058884,414.0,0.0,15.5,60.53,0.0,4.84,4.84,60.8,0.328,12.15,195.8,Alluvial Loamy Soil,0.301,476.4,0.9,0.98,0.21047175982130567,476.4,3.215434083601286,4.84,15.5,Very High
519848,Khanpur,Vadodara Rural,22.318836,73.118396,193.0,0.0,0.47,64.79,18.78,8.45,0.47,43.48,0.324,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.049,0.003490651415223732,387.6,6.25,8.45,19.25,Low
519843,Sherkhi,Vadodara Rural,22.33714,73.093718,1235.0,10.85,0.0,68.91,0.0,0.0,14.17,91.66,0.209,14.4,222.8,Alluvial Loamy Soil,0.31,475.8,0.9,0.98,0.2486898871648548,475.8,3.125,10.85,0.0,Very High
519859,Chapad,Vadodara Rural,22.229309,73.156898,496.0,0.0,0.0,87.1,0.0,9.07,2.02,45.14,0.275,12.6,201.2,Alluvial Loamy Soil,0.316,473.8,0.75,0.98,0.21814324139654254,473.8,3.067484662576687,9.07,0.0,Very High
519846,Ampad,Vadodara Rural,22.303464,73.085825,459.0,0.0,0.0,90.07,0.0,3.16,6.55,57.64,0.275,12.15,195.8,Alluvial Loamy Soil,0.311,479.7,0.75,0.98,0.21047175982130567,479.7,3.115264797507788,3.16,0.0,Very High
519847,Mahapura,Vadodara Rural,22.302753,73.103757,130.0,0.0,0.0,90.77,0.0,0.0,0.0,84.75,0.272,13.95,217.4,Alluvial Loamy Soil,0.309,473.8,0.75,0.98,0.24107506083303862,473.8,3.134796238244514,0.0,0.0,Very High
519845,Hinglot,Vadodara Rural,22.293659,73.078092,273.0,0.0,0.0,86.81,0.0,2.2,1.83,50.63,0.264,13.05,206.6,Alluvial Loamy Soil,0.302,476.4,0.75,0.98,0.2258012668691037,476.4,3.2051282051282053,2.2,0.0,Very High
519851,Raypura,Vadodara Rural,22.279864,73.09255,449.0,0.0,10.96,65.79,6.14,1.1,1.32,26.67,0.335,12.6,201.2,Alluvial Loamy Soil,0.31,473.1,0.9,0.98,0.21814324139654254,473.1,3.125,1.1,17.1,Very High
519852,Gokalpura,Vadodara Rural,22.266038,73.114605,165.0,0.0,9.43,89.94,0.0,0.63,0.0,79.02,0.356,13.5,212.0,Alluvial Loamy Soil,0.318,479.7,0.75,0.98,0.2334453638559054,479.7,3.048780487804878,0.63,9.43,Very High
519853,Samiyala,Vadodara Rural,22.25584,73.124736,499.0,0.0,3.7,77.78,0.0,2.61,5.66,57.98,0.271,13.5,212.0,Alluvial Loamy Soil,0.315,479.0,0.75,0.98,0.2334453638559054,479.0,3.0769230769230766,2.61,3.7,Very High
519830,Fajalpur Sankarda,Vadodara Rural,22.426235,73.087611,614.0,0.0,27.69,64.98,0.0,0.0,6.19,27.57,0.444,12.15,195.8,Alluvial Loamy Soil,0.299,471.2,0.9,0.98,0.21047175982130567,471.2,3.236245954692557,0.0,27.69,Very High
251214,Padra,Padra,22.244951,73.080335,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
520926,Kunvarwada,Dabhoi,22.252725,73.337496,612.0,0.0,1.47,83.69,0.0,14.85,0.0,100.0,0.287,11.7,190.4,Deep Black Cotton Soil,0.301,475.1,0.75,0.98,0.20278729535651246,475.1,3.215434083601286,14.85,1.47,Very High
520927,Vanadra,Dabhoi,22.238186,73.364509,1368.0,5.12,0.8,87.06,0.0,0.0,0.0,62.97,0.269,12.15,195.8,Deep Black Cotton Soil,0.307,481.0,0.75,0.98,0.21047175982130567,481.0,3.1545741324921135,5.12,0.8,Very High
520925,Saguwada,Dabhoi,22.240843,73.32019,446.0,0.0,15.7,83.18,0.0,0.0,1.12,100.0,0.391,11.7,190.4,Deep Black Cotton Soil,0.308,477.7,0.75,0.98,0.20278729535651246,477.7,3.144654088050314,0.0,15.7,Very High
520924,Malharpura,Dabhoi,22.238425,73.302594,178.0,0.0,0.0,79.66,0.0,6.21,6.21,26.24,0.248,11.7,190.4,Deep Black Cotton Soil,0.295,477.7,0.75,0.98,0.20278729535651246,477.7,3.278688524590164,6.21,0.0,Very High
520939,Dholar,Dabhoi,22.222189,73.395816,847.0,3.03,5.48,81.45,2.33,7.7,0.0,85.96,0.32,12.6,201.2,Deep Black Cotton Soil,0.344,479.0,0.75,0.98,0.21814324139654254,479.0,2.824858757062147,10.73,7.8100000000000005,Very High
520928,Mavli,Dabhoi,22.221537,73.342496,629.0,0.0,8.74,83.31,0.0,7.95,0.0,91.6,0.341,13.05,206.6,Deep Black Cotton Soil,0.31,471.8,0.75,0.98,0.2258012668691037,471.8,3.125,7.95,8.74,Very High
520923,Rasulpura,Dabhoi,22.22173,73.317514,277.0,6.12,0.0,84.53,0.0,5.04,0.0,48.94,0.262,12.15,195.8,Deep Black Cotton Soil,0.312,472.5,0.75,0.98,0.21047175982130567,472.5,3.1055900621118013,11.16,0.0,Very High
519818,Indrad,Savli,22.439792,73.273307,1046.0,0.0,3.92,83.44,0.0,5.93,6.7,80.28,0.294,12.15,195.8,Alluvial Loamy Soil,0.309,473.8,0.75,0.98,0.21047175982130567,473.8,3.134796238244514,5.93,3.92,Very High
519817,Pilol,Savli,22.422196,73.230199,603.0,0.0,6.8,66.17,0.0,11.28,15.75,38.6,0.277,11.7,190.4,Alluvial Loamy Soil,0.296,469.2,0.9,0.98,0.20278729535651246,469.2,3.2679738562091503,11.28,6.8,Very High
519833,Asoj,Vadodara Rural,22.421,73.199415,1094.0,0.0,1.95,92.09,0.0,5.21,0.74,62.63,0.302,11.7,190.4,Alluvial Loamy Soil,0.284,471.2,0.75,0.98,0.20278729535651246,471.2,3.4013605442176873,5.21,1.95,Very High
519834,Virod,Vadodara Rural,22.394473,73.226574,1092.0,0.0,10.01,71.73,0.0,4.73,0.56,10.34,0.312,10.8,179.6,Alluvial Loamy Soil,0.3,466.6,0.75,0.98,0.18738131458572463,466.6,3.2258064516129035,4.73,10.01,Very High
519839,Sukhlipur,Vadodara Rural,22.374111,73.255936,321.0,7.31,0.0,74.09,0.0,5.65,2.66,13.45,0.232,11.7,190.4,Alluvial Loamy Soil,0.306,476.4,0.75,0.98,0.20278729535651246,476.4,3.1645569620253164,12.96,0.0,Very High
519838,Dena,Vadodara Rural,22.365988,73.221735,444.0,0.0,8.56,82.43,0.0,5.41,0.0,43.72,0.332,11.7,190.4,Alluvial Loamy Soil,0.307,477.1,0.75,0.98,0.20278729535651246,477.1,3.1545741324921135,5.41,8.56,Very High
519841,Kotali,Vadodara Rural,22.35516,73.235373,312.0,8.07,0.0,71.93,0.0,4.56,8.42,4.88,0.224,11.7,190.4,Alluvial Loamy Soil,0.307,478.4,0.75,0.98,0.20278729535651246,478.4,3.1545741324921135,12.629999999999999,0.0,Very High
519840,Amaliyara,Vadodara Rural,22.362429,73.256445,483.0,13.5,0.0,64.16,0.0,2.88,12.83,34.48,0.199,12.6,201.2,Alluvial Loamy Soil,0.31,475.1,0.9,0.98,0.21814324139654254,475.1,3.125,16.38,0.0,Very High
519849,Ankhol,Vadodara Rural,22.304008,73.270046,371.0,1.08,8.36,84.91,0.0,5.66,0.0,19.05,0.339,11.7,190.4,Alluvial Loamy Soil,0.318,472.5,0.75,0.98,0.20278729535651246,472.5,3.048780487804878,6.74,8.36,Very High
519850,Khatamba,Vadodara Rural,22.286521,73.27036,363.0,0.0,1.38,72.73,0.0,12.4,8.54,13.26,0.249,12.6,201.2,Alluvial Loamy Soil,0.303,475.1,0.75,0.98,0.21814324139654254,475.1,3.194888178913738,12.4,1.38,Very High
519854,Shankarpura,Vadodara Rural,22.275823,73.272863,393.0,0.0,0.0,93.64,0.0,2.8,0.0,16.3,0.285,11.25,185.0,Alluvial Loamy Soil,0.307,479.0,0.75,0.98,0.19509032201612825,479.0,3.1545741324921135,2.8,0.0,Very High
519864,Tatarpura,Vadodara Rural,22.265645,73.294879,477.0,0.0,0.46,76.43,0.0,4.58,1.6,23.95,0.24,11.25,185.0,Alluvial Loamy Soil,0.303,479.7,0.75,0.98,0.19509032201612825,479.7,3.194888178913738,4.58,0.46,Very High
519855,Jobantekri,Vadodara Rural,22.267751,73.281069,93.0,0.0,1.83,62.39,29.36,5.5,0.0,29.41,0.388,11.7,190.4,Alluvial Loamy Soil,0.302,477.7,0.9,0.98,0.20278729535651246,477.7,3.2051282051282053,5.5,31.189999999999998,Very High
519856,Ratanpur,Vadodara Rural,22.268483,73.256635,295.0,0.0,0.0,73.02,10.79,5.04,0.36,27.09,0.291,11.25,185.0,Alluvial Loamy Soil,0.302,476.4,0.75,0.98,0.19509032201612825,476.4,3.2051282051282053,5.04,10.79,Very High
519868,Kelanpur,Vadodara Rural,22.242363,73.281591,847.0,0.26,0.51,76.73,0.0,15.73,0.77,13.33,0.258,12.6,201.2,Alluvial Loamy Soil,0.303,479.7,0.75,0.98,0.21814324139654254,479.7,3.194888178913738,15.99,0.51,Very High
519857,Vadadla,Vadodara Rural,22.248199,73.250718,395.0,0.0,1.01,71.65,0.0,6.08,0.0,10.6,0.233,11.25,185.0,Alluvial Loamy Soil,0.304,469.9,0.75,0.98,0.19509032201612825,469.9,3.1847133757961785,6.08,1.01,Very High
519865,Sultanpura,Vadodara Rural,22.245836,73.303381,226.0,0.44,0.0,88.89,7.11,1.78,0.89,20.0,0.312,11.25,185.0,Alluvial Loamy Soil,0.304,474.5,0.75,0.98,0.19509032201612825,474.5,3.1847133757961785,2.22,7.11,Very High
519863,Navapura,Vadodara Rural,22.242051,73.265192,102.0,1.0,1.0,75.0,0.0,2.0,0.0,53.33,0.237,11.7,190.4,Alluvial Loamy Soil,0.308,477.1,0.75,0.98,0.20278729535651246,477.1,3.144654088050314,3.0,1.0,Very High
519862,Alhadpura,Vadodara Rural,22.230247,73.265911,507.0,0.0,4.54,78.11,0.0,6.71,10.65,30.3,0.285,12.15,195.8,Alluvial Loamy Soil,0.303,482.3,0.75,0.98,0.21047175982130567,482.3,3.194888178913738,6.71,4.54,Very High
519867,Hetampura,Vadodara Rural,22.227236,73.2839,249.0,0.82,1.23,93.44,0.0,1.23,1.23,21.93,0.293,11.7,190.4,Alluvial Loamy Soil,0.307,469.2,0.75,0.98,0.20278729535651246,469.2,3.1545741324921135,2.05,1.23,Very High
519866,Diwalipura,Vadodara Rural,22.228,73.295272,308.0,0.3,0.61,70.73,18.9,0.0,0.3,68.97,0.331,11.7,190.4,Alluvial Loamy Soil,0.302,475.1,0.75,0.98,0.20278729535651246,475.1,3.2051282051282053,0.3,19.509999999999998,Very High
519860,Maretha,Vadodara Rural,22.223075,73.183108,241.0,0.0,4.58,86.67,0.0,5.42,0.83,48.08,0.309,13.05,206.6,Alluvial Loamy Soil,0.307,479.7,0.75,0.98,0.2258012668691037,479.7,3.1545741324921135,5.42,4.58,Very High
251209,Vadodara,Vadodara Rural,22.306225,73.182732,0.0,0.0,2.8899999999999997,83.32,0.0,4.495,3.5549999999999997,69.87,0.0,0.2,52.4,Alluvial Loamy Soil,0.15,387.6,0.9,0.02,0.003490651415223732,387.6,6.25,4.495,2.8899999999999997,Low
519938,Panch Devla,Vaghodia,22.43723,73.378274,260.0,0.0,32.43,50.19,0.0,16.99,0.39,38.46,0.468,12.6,201.2,Alluvial Loamy Soil,0.306,464.7,0.9,0.98,0.21814324139654254,464.7,3.1645569620253164,16.99,32.43,Very High
519939,Abhrampura,Vaghodia,22.430948,73.384792,451.0,0.0,0.0,89.38,0.0,3.76,6.86,22.28,0.274,13.05,206.6,Alluvial Loamy Soil,0.316,471.8,0.75,0.98,0.2258012668691037,471.8,3.067484662576687,3.76,0.0,Very High
519936,Kamrol,Vaghodia,22.426497,73.295766,1011.0,0.0,0.0,33.59,58.8,2.09,5.45,72.77,0.457,12.15,195.8,Alluvial Loamy Soil,0.304,472.5,0.9,0.98,0.21047175982130567,472.5,3.1847133757961785,2.09,58.8,Very High
519942,Kodarvaya,Vaghodia,22.415313,73.384313,252.0,0.0,7.11,85.77,0.0,2.37,4.74,100.0,0.325,13.05,206.6,Alluvial Loamy Soil,0.306,471.8,0.75,0.98,0.2258012668691037,471.8,3.1645569620253164,2.37,7.11,Very High
519935,Amreshwar,Vaghodia,22.413419,73.264611,247.0,0.0,0.0,79.76,0.0,2.83,17.41,50.76,0.244,13.05,206.6,Alluvial Loamy Soil,0.307,476.4,0.75,0.98,0.2258012668691037,476.4,3.1545741324921135,2.83,0.0,Very High
519950,Kotambi,Vaghodia,22.396152,73.312378,1950.0,5.18,2.54,84.26,0.1,3.94,1.04,100.0,0.283,11.7,190.4,Alluvial Loamy Soil,0.313,469.9,0.75,0.98,0.20278729535651246,469.9,3.095975232198142,9.12,2.64,Very High
519937,Lilora,Vaghodia,22.428497,73.363664,549.0,0.0,0.0,82.66,0.0,7.66,8.21,57.4,0.259,13.95,217.4,Alluvial Loamy Soil,0.308,475.1,0.75,0.98,0.24107506083303862,475.1,3.144654088050314,7.66,0.0,Very High
