village_code,village_name,subdistrict,latitude,longitude,pct_forest,pct_barren_uncultivable,pct_pastures,elevation_m_EXTERNAL_TOFILL,slope_deg_EXTERNAL_TOFILL,aspect_deg_EXTERNAL_TOFILL,geology_lithology_EXTERNAL_TOFILL,soil_type_EXTERNAL_TOFILL,lineament_density_EXTERNAL_TOFILL,geomorphology_class_EXTERNAL_TOFILL,rainfall_annual_mm_EXTERNAL_TOFILL,drainage_density_km_per_km2_EXTERNAL_TOFILL,historical_landslide_present_EXTERNAL_TOFILL,landslide_susceptibility_score_TARGET
520925,Saguwada,Dabhoi,22.240843,73.32019,0.0,15.7,0.0,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.586
520924,Malharpura,Dabhoi,22.238425,73.302594,0.0,0.0,6.21,90.0,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.586
520939,Dholar,Dabhoi,22.222189,73.395816,3.03,5.48,7.7,97.5,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1102.0,0.001,0,0.603
520928,Mavli,Dabhoi,22.221537,73.342496,0.0,8.74,7.95,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.614
520923,Rasulpura,Dabhoi,22.22173,73.317514,6.12,0.0,5.04,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.585
519818,Indrad,Savli,22.439792,73.273307,0.0,3.92,5.93,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.595
519817,Pilol,Savli,22.422196,73.230199,0.0,6.8,11.28,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.583
519833,Asoj,Vadodara Rural,22.421,73.199415,0.0,1.95,5.21,87.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.584
519834,Virod,Vadodara Rural,22.394473,73.226574,0.0,10.01,4.73,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1067.8,0.001,0,0.561
519839,Sukhlipur,Vadodara Rural,22.374111,73.255936,7.31,0.0,5.65,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.575
519838,Dena,Vadodara Rural,22.365988,73.221735,0.0,8.56,5.41,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.586
519841,Kotali,Vadodara Rural,22.35516,73.235373,8.07,0.0,4.56,92.5,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.575
519840,Amaliyara,Vadodara Rural,22.362429,73.256445,13.5,0.0,2.88,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.586
519849,Ankhol,Vadodara Rural,22.304008,73.270046,1.08,8.36,5.66,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.583
519850,Khatamba,Vadodara Rural,22.286521,73.27036,0.0,1.38,12.4,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.606
519854,Shankarpura,Vadodara Rural,22.275823,73.272863,0.0,0.0,2.8,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1102.0,0.001,0,0.576
519864,Tatarpura,Vadodara Rural,22.265645,73.294879,0.0,0.46,4.58,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1103.8,0.001,0,0.576
519855,Jobantekri,Vadodara Rural,22.267751,73.281069,0.0,1.83,5.5,85.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.586
519856,Ratanpur,Vadodara Rural,22.268483,73.256635,0.0,0.0,5.04,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.575
519868,Kelanpur,Vadodara Rural,22.242363,73.281591,0.26,0.51,15.73,90.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1103.8,0.002,0,0.607
519857,Vadadla,Vadodara Rural,22.248199,73.250718,0.0,1.01,6.08,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.573
519865,Sultanpura,Vadodara Rural,22.245836,73.303381,0.44,0.0,1.78,90.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.574
519863,Navapura,Vadodara Rural,22.242051,73.265192,1.0,1.0,2.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.585
519862,Alhadpura,Vadodara Rural,22.230247,73.265911,0.0,4.54,6.71,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1111.0,0.0,0,0.598
519867,Hetampura,Vadodara Rural,22.227236,73.2839,0.82,1.23,1.23,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1075.0,0.001,0,0.582
519866,Diwalipura,Vadodara Rural,22.228,73.295272,0.3,0.61,0.0,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.585
519860,Maretha,Vadodara Rural,22.223075,73.183108,0.0,4.58,5.42,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1103.8,0.001,0,0.617
251209,Vadodara,Vadodara Rural,22.306225,73.182732,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519938,Panch Devla,Vaghodia,22.43723,73.378274,0.0,32.43,16.99,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1062.4,0.001,0,0.602
519939,Abhrampura,Vaghodia,22.430948,73.384792,0.0,0.0,3.76,95.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.614
519936,Kamrol,Vaghodia,22.426497,73.295766,0.0,0.0,2.09,95.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.594
519942,Kodarvaya,Vaghodia,22.415313,73.384313,0.0,7.11,2.37,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.614
519935,Amreshwar,Vaghodia,22.413419,73.264611,0.0,0.0,2.83,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.616
519950,Kotambi,Vaghodia,22.396152,73.312378,5.18,2.54,3.94,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.576
519937,Lilora,Vaghodia,22.428497,73.363664,0.0,0.0,7.66,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1091.2,0.0,0,0.637
519943,Vyankatpura,Vaghodia,22.404352,73.368516,0.0,0.2,0.0,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.626
519945,Rahkui,Vaghodia,22.408263,73.335659,0.0,2.96,6.25,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.626
519946,Ganeshpura,Vaghodia,22.402363,73.274967,0.0,0.0,5.09,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.605
519944,Amrutpura,Vaghodia,22.398513,73.352163,0.0,1.9,3.42,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.594
519947,Bhaniyara,Vaghodia,22.393587,73.264179,0.0,2.45,5.05,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1078.6,0.001,0,0.593
519954,Jafarpura,Vaghodia,22.389601,73.367701,0.0,7.48,10.2,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1075.0,0.0,0,0.604
519952,Intoli,Vaghodia,22.38544,73.332133,0.0,6.17,11.89,92.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1064.2,0.001,0,0.602
519953,Rasulabad,Vaghodia,22.379755,73.345826,0.0,0.0,0.38,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.583
519957,Rayan Talavadi,Vaghodia,22.369731,73.378642,0.0,1.37,4.58,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1067.8,0.0,0,0.592
519948,Bhaupura,Vaghodia,22.379426,73.279252,0.0,9.29,4.02,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.615
519951,Sakariya,Vaghodia,22.370251,73.321545,0.0,1.66,5.21,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1080.4,0.001,0,0.594
519949,Kumetha,Vaghodia,22.36591,73.282281,0.0,4.52,3.48,90.0,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.594
519958,Morlipura,Vaghodia,22.361659,73.295115,0.0,2.54,5.09,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.625
519962,Raval,Vaghodia,22.347207,73.346467,0.0,2.18,4.6,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.627
519963,Sanoli,Vaghodia,22.346867,73.382726,0.0,0.19,6.39,100.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.615
519961,Nimetha,Vaghodia,22.346736,73.31377,0.0,0.0,7.36,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1087.6,0.05,0,0.637
519960,Jesangpura,Vaghodia,22.337236,73.288132,0.0,0.75,5.26,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1076.8,0.0,0,0.604
519978,Chipad,Vaghodia,22.331109,73.336834,0.0,1.26,5.02,102.5,14.85,171.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.29,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.658
519984,Gajadra,Vaghodia,22.320324,73.360103,0.0,1.51,9.85,100.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.616
519979,Navi Jambuvai,Vaghodia,22.331554,73.307663,0.0,1.67,5.86,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.594
519959,Sikandarpura,Vaghodia,22.333964,73.270463,0.0,0.62,5.59,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1075.0,0.0,0,0.613
519982,Shripore Timbi,Vaghodia,22.316,73.300323,0.0,1.66,4.57,100.0,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.638
519977,Khandha,Vaghodia,22.325434,73.374753,0.0,1.94,6.37,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.616
519976,Nava Ajva,Vaghodia,22.323725,73.395499,0.0,2.35,5.01,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1082.2,0.0,0,0.605
519980,Bakrol,Vaghodia,22.323132,73.284063,0.0,0.88,3.53,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.626
520006,Ropa,Vaghodia,22.267676,73.333045,0.0,2.31,4.62,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1100.2,0.001,0,0.596
519983,Bhadol Khurd,Vaghodia,22.318998,73.322901,0.0,0.0,5.02,105.0,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.637
519981,Hanumanpura,Vaghodia,22.315167,73.270079,0.0,0.0,5.58,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.0,0,0.595
520000,Alva,Vaghodia,22.308185,73.32646,0.0,3.4,4.63,97.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.605
520001,Amodar,Vaghodia,22.298566,73.303627,0.0,1.19,4.76,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.635
520007,Limda,Vaghodia,22.283762,73.362083,0.0,1.14,4.8,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.564
519999,Kamlapura,Vaghodia,22.287513,73.334125,0.0,1.38,4.5,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.595
519998,Dattapura,Vaghodia,22.290134,73.350391,0.0,0.72,3.6,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1084.0,0.001,0,0.594
520003,Pipaliya,Vaghodia,22.286007,73.31567,0.0,1.89,5.36,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1076.8,0.001,0,0.583
520002,Pavlepur,Vaghodia,22.284299,73.289908,0.0,4.19,2.84,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1082.2,0.001,0,0.594
520008,Madheli,Vaghodia,22.265344,73.374207,0.0,1.82,4.68,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.586
520004,Umarva,Vaghodia,22.269155,73.310472,0.0,2.12,3.64,95.0,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.615
520005,Mastupura,Vaghodia,22.258596,73.318803,0.0,2.53,6.33,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1100.2,0.0,0,0.596
520019,Falod,Vaghodia,22.251891,73.393337,0.0,2.7,5.95,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1109.2,0.001,0,0.629
519927,Alamgir,Vadodara Rural,22.211725,73.197007,,,,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1085.8,0.0,0,0.563
519906,Nandesari,Vadodara Rural,22.41435,73.095614,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519909,Bajwa,Vadodara Rural,22.366252,73.140935,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519907,Ranoli,Vadodara Rural,22.398552,73.131306,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519908,Karachiya,Vadodara Rural,22.379471,73.131637,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519910,Jawaharnagar Gujarat Refinery CT,Vadodara Rural,22.359056,73.132399,,,,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1103.8,0.001,0,0.639
802593,Nandesari INA,Vadodara Rural,22.403717,73.104746,,,,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.587
802595,GSFC Complex INA,Vadodara Rural,22.372328,73.152346,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
802594,Petro Chemical Complex INA,Vadodara Rural,22.389119,73.111768,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519911,Undera,Vadodara Rural,22.343372,73.137039,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519919,Dasharath,Vadodara Rural,22.385983,73.157488,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
999999,Sayaji Sarovar,Vaghodia,22.380487,73.406611,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519923,Gorva OG,Vadodara Rural,22.338225,73.15438,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519924,Sevasi,Vadodara Rural,22.306627,73.117423,,,,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.638
519918,Kalali OG,Vadodara Rural,22.250808,73.16557,,,,102.5,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1107.4,0.0,0,0.608
519925,Bhayli,Vadodara Rural,22.281721,73.121784,,,,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1107.4,0.001,0,0.629
519926,Bil,Vadodara Rural,22.248134,73.140536,,,,90.0,11.7,135.2,Quaternary Alluvium,Alluvial Loamy Soil,1.04,Alluvial Plain / Valley Fill,1098.4,0.002,0,0.586
519913,Karodiya OG,Vadodara Rural,22.349552,73.162735,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.001,0,0.286
519912,Tarsali CT,Vadodara Rural,22.246946,73.229342,,,,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.596
520022,Jarod CT,Vaghodia,22.429672,73.332882,,,,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1069.6,0.0,0,0.613
520023,Vaghodia CT,Vaghodia,22.297497,73.39063,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.0,0,0.286
802598,Vaghodia INA,Vaghodia,22.311117,73.38898,,,,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.615
519921,Dumad,Vadodara Rural,22.376152,73.201184,,,,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.574
519922,Vemali,Vadodara Rural,22.35407,73.209843,,,,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1105.6,0.001,0,0.577
519916,Sayajipura OG,Vadodara Rural,22.325296,73.25876,,,,25.0,0.2,0.0,Quaternary Alluvium,Alluvial Loamy Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.0,0,0.286
519917,Bapod OG,Vadodara Rural,22.299225,73.259733,,,,85.0,10.8,124.8,Quaternary Alluvium,Alluvial Loamy Soil,0.96,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.564
519914,Harni OG,Vadodara Rural,22.344634,73.257466,,,,95.0,12.6,145.6,Deccan Trap Basalt,Alluvial Loamy Soil,1.11,Alluvial Plain / Valley Fill,1100.2,0.0,0,0.607
520943,Bamboj,Dabhoi,22.211975,73.457983,3.88,4.6,5.18,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.59
520945,Lunadra,Dabhoi,22.206681,73.479518,4.96,0.0,4.96,95.0,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1093.0,0.001,0,0.608
520942,Naranpura,Dabhoi,22.204176,73.42546,0.0,11.43,6.67,95.0,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1089.4,0.001,0,0.615
520946,Simaliya,Dabhoi,22.19153,73.482411,12.04,2.14,4.59,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.0,0,0.577
520947,Sunvalja,Dabhoi,22.193872,73.456124,4.26,3.1,5.81,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.61
520941,Karalipura,Dabhoi,22.196452,73.417099,0.0,2.5,0.83,95.0,12.6,145.6,Deccan Trap Basalt,Deep Black Cotton Soil,1.11,Alluvial Plain / Valley Fill,1087.6,0.001,0,0.605
520948,Dangiwada,Dabhoi,22.186472,73.434297,4.37,4.57,5.2,87.5,11.25,130.0,Quaternary Alluvium,Deep Black Cotton Soil,1.0,Alluvial Plain / Valley Fill,1098.4,0.001,0,0.569
520965,Gopalpura,Dabhoi,22.169907,73.49663,0.0,0.0,0.0,25.0,0.2,0.0,Quaternary Alluvium,Deep Black Cotton Soil,0.12,Alluvial Plain / Valley Fill,850.0,0.05,0,0.286
520950,Vasaipura,Dabhoi,22.178906,73.405451,6.21,5.08,4.52,87.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.587
520949,Pragpura,Dabhoi,22.180934,73.423394,5.06,3.89,7.39,87.5,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1103.8,0.001,0,0.58
520964,Akotadar,Dabhoi,22.17537,73.463987,0.0,15.21,4.63,87.5,11.25,130.0,Quaternary Alluvium,Deep Black Cotton Soil,1.0,Alluvial Plain / Valley Fill,1085.8,0.001,0,0.574
520963,Pansoli,Dabhoi,22.166243,73.452333,0.0,5.45,4.81,87.5,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1084.0,0.0,0,0.584
520962,Morpura,Dabhoi,22.16282,73.420509,7.59,3.8,5.06,87.5,11.25,130.0,Quaternary Alluvium,Deep Black Cotton Soil,1.0,Alluvial Plain / Valley Fill,1085.8,0.0,0,0.562
520966,Vadhvana,Dabhoi,22.150349,73.491283,0.0,34.19,3.73,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1091.2,0.001,0,0.595
520967,Samsherpura,Dabhoi,22.150824,73.481159,0.0,12.37,3.09,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1105.6,0.0,0,0.597
520968,Kukad,Dabhoi,22.143096,73.46806,10.72,1.68,5.03,92.5,12.15,140.4,Deccan Trap Basalt,Deep Black Cotton Soil,1.07,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.579
520969,Timbi,Dabhoi,22.15226,73.418344,0.0,4.1,8.61,85.0,10.8,124.8,Quaternary Alluvium,Deep Black Cotton Soil,0.96,Alluvial Plain / Valley Fill,1100.2,0.0,0,0.565
520970,Tarsana,Dabhoi,22.143425,73.407585,0.0,5.09,5.79,87.5,11.7,135.2,Quaternary Alluvium,Deep Black Cotton Soil,1.04,Alluvial Plain / Valley Fill,1091.2,0.0,0,0.585
520944,Amreshwar,Dabhoi,22.227089,73.472862,3.3,2.61,5.39,97.5,13.05,150.8,Deccan Trap Basalt,Deep Black Cotton Soil,1.14,Alluvial Plain / Valley Fill,1096.6,0.001,0,0.611
519975,Madodhar,Vaghodia,22.324726,73.419003,0.0,10.24,5.01,97.5,13.05,150.8,Deccan Trap Basalt,Alluvial Loamy Soil,1.14,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.614
519974,Sangadol,Vaghodia,22.317903,73.442354,0.0,1.06,5.19,92.5,12.15,140.4,Deccan Trap Basalt,Alluvial Loamy Soil,1.07,Alluvial Plain / Valley Fill,1089.4,0.0,0,0.595
519971,Chipat,Vaghodia,22.326852,73.514534,0.0,11.34,1.03,87.5,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1080.4,0.0,0,0.573
520012,Kachhota,Vaghodia,22.265121,73.51416,0.0,0.0,0.0,102.5,13.95,161.2,Deccan Trap Basalt,Alluvial Loamy Soil,1.22,Alluvial Plain / Valley Fill,1118.2,0.001,0,0.641
519988,Vedpur,Vaghodia,22.312013,73.529351,27.28,7.45,0.84,85.0,11.25,130.0,Quaternary Alluvium,Alluvial Loamy Soil,1.0,Alluvial Plain / Valley Fill,1093.0,0.0,0,0.534
519986,Ghodadra,Vaghodia,22.305494,73.459221,0.0,9.76,6.69,100.0,13.5,156.0,Deccan Trap Basalt,Alluvial Loamy Soil,1.18,Alluvial Plain / Valley Fill,1094.8,0.001,0,0.627
